0
                    Filename,  Orb_st Orb_end,         Start_time,           End_time, Status_flag,    Npackets, Drift_start,   Drift_end, Data source,
hsi_20051008_074820_003.fits   20104   20105 08-Oct-05 07:48:20 08-Oct-05 08:00:40           1       12575      -1.312      -1.312                                                 Spacecraft:vc1_20051008145554.0
hsi_20051008_080040_003.fits   20105   20106 08-Oct-05 08:00:40 08-Oct-05 09:34:00           1       99917      -1.312      -1.312                                                 Spacecraft:vc1_20051008145554.0
hsi_20051008_093400_003.fits   20105   20106 08-Oct-05 09:34:00 08-Oct-05 09:36:40           1        2488      -1.312      -1.312                                                 Spacecraft:vc1_20051008145554.0
hsi_20051008_093640_003.fits   20106   20107 08-Oct-05 09:36:40 08-Oct-05 10:25:00           1       99761      -1.312      -1.312                                                 Spacecraft:vc1_20051008145554.0
hsi_20051008_102500_003.fits   20106   20107 08-Oct-05 10:25:00 08-Oct-05 11:12:40           1       57113      -1.312      -1.312                                                 Spacecraft:vc1_20051008145554.0
hsi_20051008_111240_002.fits   20107   20108 08-Oct-05 11:12:40 08-Oct-05 12:42:40           1       99809      -1.312      -1.312                                                 Spacecraft:vc1_20051008145554.0
hsi_20051008_124240_002.fits   20107   20108 08-Oct-05 12:42:40 08-Oct-05 12:48:40           1       11133      -1.312      -1.312                                                 Spacecraft:vc1_20051008145554.0
hsi_20051008_124840_003.fits   20108   20109 08-Oct-05 12:48:40 08-Oct-05 14:18:40           1       99616      -1.312      -1.313                                                 Spacecraft:vc1_20051008145554.0
hsi_20051008_141840_003.fits   20108   20109 08-Oct-05 14:18:40 08-Oct-05 14:24:40           1        8630      -1.313      -1.313                                                 Spacecraft:vc1_20051008145554.0
hsi_20051008_142440_004.fits   20109   20110 08-Oct-05 14:24:40 08-Oct-05 15:53:20           1       99856      -1.313      -1.313                                                 Spacecraft:vc1_20051008145554.0
hsi_20051008_155320_004.fits   20109   20110 08-Oct-05 15:53:20 08-Oct-05 16:00:40           1        9123      -1.313      -1.313                                                 Spacecraft:vc1_20051008145554.0
hsi_20051008_160040_002.fits   20110   20111 08-Oct-05 16:00:40 08-Oct-05 17:27:00           1       99834      -1.313      -1.313                                                 Spacecraft:vc3_20051009145245.0
hsi_20051008_172700_002.fits   20110   20111 08-Oct-05 17:27:00 08-Oct-05 17:36:40           1       10774      -1.313      -1.313                                                 Spacecraft:vc3_20051009145245.0
"hsi_20051008_173640_003.fits   20111   20112 08-Oct-05 17:36:40 08-Oct-05 19:10:00           1       99640      -1.313      -1.313                            Spacecraft:vc1_20051009163111.0,vc3_20051009163111.0"
"hsi_20051008_191000_003.fits   20111   20112 08-Oct-05 19:10:00 08-Oct-05 19:12:40           1        3036      -1.313      -1.313                            Spacecraft:vc1_20051009163111.0,vc3_20051009163111.0"
hsi_20051008_191240_003.fits   20112   20113 08-Oct-05 19:12:40 08-Oct-05 20:23:40           1       99681      -1.313      -1.313                                                 Spacecraft:vc3_20051009163930.0
hsi_20051008_202340_003.fits   20112   20113 08-Oct-05 20:23:40 08-Oct-05 20:48:20           1        4558      -1.313      -1.313                                                 Spacecraft:vc3_20051009163930.0
hsi_20051008_204820_002.fits   20113   20114 08-Oct-05 20:48:20 08-Oct-05 22:24:20           1       96296      -1.313      -1.314                                                 Spacecraft:vc3_20051009163930.0
hsi_20051008_222420_003.fits   20114   20115 08-Oct-05 22:24:20 09-Oct-05 00:00:20           1       99961      -1.314      -1.314                                                 Spacecraft:vc3_20051009181149.0
hsi_20051009_000020_001.fits   20115   20116 09-Oct-05 00:00:20 09-Oct-05 01:15:20           1       99871      -1.314      -1.314                                                 Spacecraft:vc3_20051009181149.0
hsi_20051009_011520_001.fits   20115   20116 09-Oct-05 01:15:20 09-Oct-05 01:36:20           1       12228      -1.314      -1.314                                                 Spacecraft:vc3_20051009181149.0
hsi_20051009_013620_002.fits   20116   20117 09-Oct-05 01:36:20 09-Oct-05 02:54:40           1       99884      -1.314      -1.314                                                 Spacecraft:vc3_20051009182043.0
hsi_20051009_025440_002.fits   20116   20117 09-Oct-05 02:54:40 09-Oct-05 03:12:20           1       14010      -1.314      -1.314                                                 Spacecraft:vc3_20051009182043.0
hsi_20051009_031220_002.fits   20117   20118 09-Oct-05 03:12:20 09-Oct-05 04:32:40           1       99825      -1.314      -1.314                                                 Spacecraft:vc3_20051009195337.0
hsi_20051009_043240_002.fits   20117   20118 09-Oct-05 04:32:40 09-Oct-05 04:48:20           1       16733      -1.314      -1.314                                                 Spacecraft:vc3_20051009195337.0
hsi_20051009_044820_001.fits   20118   20119 09-Oct-05 04:48:20 09-Oct-05 06:06:00           1       99676      -1.314      -1.315                                                 Spacecraft:vc3_20051009195337.0
hsi_20051009_060600_001.fits   20118   20119 09-Oct-05 06:06:00 09-Oct-05 06:24:20           1       22311      -1.315      -1.315                                                 Spacecraft:vc3_20051009195337.0
hsi_20051009_062420_002.fits   20119   20120 09-Oct-05 06:24:20 09-Oct-05 07:43:00           1       99699      -1.315      -1.315                                                 Spacecraft:vc3_20051009200223.0
hsi_20051009_074300_002.fits   20119   20120 09-Oct-05 07:43:00 09-Oct-05 08:00:20           1       19396      -1.315      -1.315                                                 Spacecraft:vc3_20051009200223.0
hsi_20051009_080020_002.fits   20120   20121 09-Oct-05 08:00:20 09-Oct-05 09:34:00           1       99945      -1.315      -1.315                                                 Spacecraft:vc3_20051009213501.0
hsi_20051009_093400_002.fits   20120   20121 09-Oct-05 09:34:00 09-Oct-05 09:36:20           1        2415      -1.315      -1.315                                                 Spacecraft:vc3_20051009213501.0
hsi_20051009_093620_001.fits   20121   20122 09-Oct-05 09:36:20 09-Oct-05 10:54:00           1       99616      -1.315      -1.315                                                 Spacecraft:vc3_20051009213501.0
hsi_20051009_105400_001.fits   20121   20122 09-Oct-05 10:54:00 09-Oct-05 11:12:20           1       20054      -1.315      -1.315                                                 Spacecraft:vc3_20051009213501.0
hsi_20051009_111220_002.fits   20122   20123 09-Oct-05 11:12:20 09-Oct-05 12:43:00           1       99749      -1.315      -1.315                                                 Spacecraft:vc3_20051009231610.0
hsi_20051009_124300_002.fits   20122   20123 09-Oct-05 12:43:00 09-Oct-05 12:48:20           1        5971      -1.315      -1.315                                                 Spacecraft:vc3_20051009231610.0
hsi_20051009_124820_001.fits   20123   20124 09-Oct-05 12:48:20 09-Oct-05 14:19:20           1       99705      -1.315      -1.315                                                 Spacecraft:vc3_20051009231610.0
hsi_20051009_141920_001.fits   20123   20124 09-Oct-05 14:19:20 09-Oct-05 14:24:20           1        6082      -1.315      -1.316                                                 Spacecraft:vc3_20051009231610.0
hsi_20051009_142420_003.fits   20124   20125 09-Oct-05 14:24:20 09-Oct-05 15:54:00           1       99744      -1.316      -1.316                                                 Spacecraft:vc3_20051010113703.0
hsi_20051009_155400_003.fits   20124   20125 09-Oct-05 15:54:00 09-Oct-05 16:00:20           1        7747      -1.316      -1.316                                                 Spacecraft:vc3_20051010113703.0
hsi_20051009_160020_003.fits   20125   20126 09-Oct-05 16:00:20 09-Oct-05 17:32:40           1       99718      -1.316      -1.316                                                 Spacecraft:vc1_20051010145016.0
hsi_20051009_173240_003.fits   20125   20126 09-Oct-05 17:32:40 09-Oct-05 17:36:20           1        4399      -1.316      -1.316                                                 Spacecraft:vc1_20051010145016.0
hsi_20051009_173620_001.fits   20126   20127 09-Oct-05 17:36:20 09-Oct-05 19:12:20           1       99857      -1.316      -1.316                                                 Spacecraft:vc1_20051010145016.0
hsi_20051009_191220_002.fits   20127   20128 09-Oct-05 19:12:20 09-Oct-05 20:48:20           1       90431      -1.316      -1.316                                                 Spacecraft:vc3_20051010145016.0
hsi_20051009_204820_001.fits   20128   20129 09-Oct-05 20:48:20 09-Oct-05 22:24:20           1       94022      -1.316      -1.316                                                 Spacecraft:vc3_20051010145016.0
hsi_20051009_222420_002.fits   20129   20130 09-Oct-05 22:24:20 09-Oct-05 23:47:20           1       99991      -1.316      -1.317                                                 Spacecraft:vc3_20051010150248.0
hsi_20051009_234720_002.fits   20129   20130 09-Oct-05 23:47:20 10-Oct-05 00:00:20           1        1060      -1.317      -1.317                                                 Spacecraft:vc3_20051010150248.0
hsi_20051010_000020_002.fits   20130   20131 10-Oct-05 00:00:20 10-Oct-05 01:14:40           1       99789      -1.317      -1.317                                                 Spacecraft:vc3_20051010162931.0
hsi_20051010_011440_002.fits   20130   20131 10-Oct-05 01:14:40 10-Oct-05 01:36:20           1       10776      -1.317      -1.317                                                 Spacecraft:vc3_20051010162931.0
hsi_20051010_013620_001.fits   20131   20132 10-Oct-05 01:36:20 10-Oct-05 02:53:00           1       99556      -1.317      -1.317                                                 Spacecraft:vc3_20051010162931.0
hsi_20051010_025300_001.fits   20131   20132 10-Oct-05 02:53:00 10-Oct-05 03:12:20           1       14849      -1.317      -1.317                                                 Spacecraft:vc3_20051010162931.0
hsi_20051010_031220_002.fits   20132   20133 10-Oct-05 03:12:20 10-Oct-05 04:31:00           1       99631      -1.317      -1.317                                                 Spacecraft:vc3_20051010164231.0
hsi_20051010_043100_002.fits   20132   20133 10-Oct-05 04:31:00 10-Oct-05 04:48:00           1       17313      -1.317      -1.317                                                 Spacecraft:vc3_20051010164231.0
"hsi_20051010_044800_002.fits   20133   20134 10-Oct-05 04:48:00 10-Oct-05 06:02:20           1       99557      -1.317      -1.317                            Spacecraft:vc1_20051010181024.0,vc3_20051010181024.0"
"hsi_20051010_060220_002.fits   20133   20134 10-Oct-05 06:02:20 10-Oct-05 06:24:00           1       27482      -1.317      -1.317                            Spacecraft:vc1_20051010181024.0,vc3_20051010181024.0"
"hsi_20051010_062400_001.fits   20134   20135 10-Oct-05 06:24:00 10-Oct-05 07:43:00           1       99924      -1.317      -1.318                            Spacecraft:vc1_20051010181024.0,vc3_20051010181024.0"
"hsi_20051010_074300_001.fits   20134   20135 10-Oct-05 07:43:00 10-Oct-05 08:00:00           1       19618      -1.318      -1.318                            Spacecraft:vc1_20051010181024.0,vc3_20051010181024.0"
hsi_20051010_080000_002.fits   20135   20136 10-Oct-05 08:00:00 10-Oct-05 09:29:20           1       99931      -1.318      -1.318                                                 Spacecraft:vc3_20051010195221.0
hsi_20051010_092920_002.fits   20135   20136 10-Oct-05 09:29:20 10-Oct-05 09:36:00           1        6458      -1.318      -1.318                                                 Spacecraft:vc3_20051010195221.0
hsi_20051010_093600_002.fits   20136   20137 10-Oct-05 09:36:00 10-Oct-05 11:03:00           1       99990      -1.318      -1.318                                                 Spacecraft:vc3_20051010213333.0
hsi_20051010_110300_002.fits   20136   20137 10-Oct-05 11:03:00 10-Oct-05 11:12:00           1        9572      -1.318      -1.318                                                 Spacecraft:vc3_20051010213333.0
hsi_20051010_111200_002.fits   20137   20138 10-Oct-05 11:12:00 10-Oct-05 12:40:20           1       99569      -1.318      -1.318                                                 Spacecraft:vc3_20051010213333.0
hsi_20051010_124020_002.fits   20137   20138 10-Oct-05 12:40:20 10-Oct-05 12:48:00           1       10003      -1.318      -1.318                                                 Spacecraft:vc3_20051010213333.0
hsi_20051010_124800_001.fits   20138   20139 10-Oct-05 12:48:00 10-Oct-05 14:17:00           1       99968      -1.318      -1.318                                                 Spacecraft:vc3_20051010213333.0
hsi_20051010_141700_001.fits   20138   20139 10-Oct-05 14:17:00 10-Oct-05 14:24:00           1        9600      -1.318      -1.318                                                 Spacecraft:vc3_20051010213333.0
"hsi_20051010_142400_003.fits   20139   20140 10-Oct-05 14:24:00 10-Oct-05 15:46:40           1       99875      -1.318      -1.319                            Spacecraft:vc1_20051010231521.0,vc3_20051010231521.0"
"hsi_20051010_154640_003.fits   20139   20140 10-Oct-05 15:46:40 10-Oct-05 16:00:00           1       17133      -1.319      -1.319                            Spacecraft:vc1_20051010231521.0,vc3_20051010231521.0"
hsi_20051010_160000_003.fits   20140   20141 10-Oct-05 16:00:00 10-Oct-05 17:30:20           1       99806      -1.319      -1.319                                                 Spacecraft:vc3_20051011113451.0
hsi_20051010_173020_003.fits   20140   20141 10-Oct-05 17:30:20 10-Oct-05 17:36:00           1        6758      -1.319      -1.319                                                 Spacecraft:vc3_20051011113451.0
hsi_20051010_173600_003.fits   20141   20142 10-Oct-05 17:36:00 10-Oct-05 19:09:20           1       99847      -1.319      -1.319                                                 Spacecraft:vc3_20051011131435.0
hsi_20051010_190920_003.fits   20141   20142 10-Oct-05 19:09:20 10-Oct-05 19:12:00           1        2909      -1.319      -1.319                                                 Spacecraft:vc3_20051011131435.0
hsi_20051010_191200_002.fits   20142   20143 10-Oct-05 19:12:00 10-Oct-05 20:48:00           1       89397      -1.319      -1.319                                                 Spacecraft:vc3_20051011131435.0
hsi_20051010_204800_003.fits   20143   20144 10-Oct-05 20:48:00 10-Oct-05 22:24:00           1       91145      -1.319      -1.319                                                 Spacecraft:vc3_20051011144806.0
hsi_20051010_222400_002.fits   20144   20145 10-Oct-05 22:24:00 10-Oct-05 23:42:20           1       99960      -1.319      -1.319                                                 Spacecraft:vc3_20051011144806.0
hsi_20051010_234220_002.fits   20144   20145 10-Oct-05 23:42:20 11-Oct-05 00:00:00           1        1766      -1.319      -1.320                                                 Spacecraft:vc3_20051011144806.0
hsi_20051011_000000_002.fits   20145   20146 11-Oct-05 00:00:00 11-Oct-05 01:14:40           1       99752      -1.320      -1.320                                                 Spacecraft:vc3_20051011162756.0
hsi_20051011_011440_002.fits   20145   20146 11-Oct-05 01:14:40 11-Oct-05 01:36:00           1        8516      -1.320      -1.320                                                 Spacecraft:vc3_20051011162756.0
hsi_20051011_013600_001.fits   20146   20147 11-Oct-05 01:36:00 11-Oct-05 02:51:20           1       99676      -1.320      -1.320                                                 Spacecraft:vc3_20051011162756.0
hsi_20051011_025120_001.fits   20146   20147 11-Oct-05 02:51:20 11-Oct-05 03:12:00           1       16809      -1.320      -1.320                                                 Spacecraft:vc3_20051011162756.0
hsi_20051011_031200_002.fits   20147   20148 11-Oct-05 03:12:00 11-Oct-05 04:28:40           1       99781      -1.320      -1.320                                                 Spacecraft:vc3_20051011180911.0
hsi_20051011_042840_002.fits   20147   20148 11-Oct-05 04:28:40 11-Oct-05 04:47:40           1       19822      -1.320      -1.320                                                 Spacecraft:vc3_20051011180911.0
hsi_20051011_044740_002.fits   20148   20149 11-Oct-05 04:47:40 11-Oct-05 05:59:40           1       99732      -1.320      -1.320                                                 Spacecraft:vc3_20051011182047.0
hsi_20051011_055940_002.fits   20148   20149 11-Oct-05 05:59:40 11-Oct-05 06:23:40           1       31860      -1.320      -1.320                                                 Spacecraft:vc3_20051011182047.0
hsi_20051011_062340_001.fits   20149   20150 11-Oct-05 06:23:40 11-Oct-05 07:45:20           1       99767      -1.320      -1.320                                                 Spacecraft:vc3_20051011182047.0
hsi_20051011_074520_001.fits   20149   20150 11-Oct-05 07:45:20 11-Oct-05 07:59:40           1       16434      -1.320      -1.320                                                 Spacecraft:vc3_20051011182047.0
hsi_20051011_075940_002.fits   20150   20151 11-Oct-05 07:59:40 11-Oct-05 09:22:40           1       99740      -1.320      -1.321                                                 Spacecraft:vc3_20051011195100.0
hsi_20051011_092240_002.fits   20150   20151 11-Oct-05 09:22:40 11-Oct-05 09:35:40           1       13268      -1.321      -1.321                                                 Spacecraft:vc3_20051011195100.0
hsi_20051011_093540_001.fits   20151   20152 11-Oct-05 09:35:40 11-Oct-05 11:03:00           1       99678      -1.321      -1.321                                                 Spacecraft:vc3_20051011195100.0
hsi_20051011_110300_001.fits   20151   20152 11-Oct-05 11:03:00 11-Oct-05 11:11:40           1        7906      -1.321      -1.321                                                 Spacecraft:vc3_20051011195100.0
hsi_20051011_111140_002.fits   20152   20153 11-Oct-05 11:11:40 11-Oct-05 12:37:40           1       99787      -1.321      -1.321                                                 Spacecraft:vc3_20051011213205.0
hsi_20051011_123740_002.fits   20152   20153 11-Oct-05 12:37:40 11-Oct-05 12:47:40           1       10605      -1.321      -1.321                                                 Spacecraft:vc3_20051011213205.0
hsi_20051011_124740_001.fits   20153   20154 11-Oct-05 12:47:40 11-Oct-05 14:11:40           1       99591      -1.321      -1.321                                                 Spacecraft:vc3_20051011213205.0
hsi_20051011_141140_001.fits   20153   20154 11-Oct-05 14:11:40 11-Oct-05 14:23:40           1       14300      -1.321      -1.321                                                 Spacecraft:vc3_20051011213205.0
hsi_20051011_142340_004.fits   20154   20155 11-Oct-05 14:23:40 11-Oct-05 15:45:40           1       99647      -1.321      -1.321                                                 Spacecraft:vc3_20051012113251.0
hsi_20051011_154540_004.fits   20154   20155 11-Oct-05 15:45:40 11-Oct-05 15:59:40           1       17968      -1.321      -1.321                                                 Spacecraft:vc3_20051012113251.0
hsi_20051011_155940_002.fits   20155   20156 11-Oct-05 15:59:40 11-Oct-05 17:28:20           1       99923      -1.321      -1.322                                                 Spacecraft:vc3_20051012113251.0
hsi_20051011_172820_002.fits   20155   20156 11-Oct-05 17:28:20 11-Oct-05 17:35:40           1        8323      -1.322      -1.322                                                 Spacecraft:vc3_20051012113251.0
hsi_20051011_173540_004.fits   20156   20157 11-Oct-05 17:35:40 11-Oct-05 19:11:40           1       93990      -1.322      -1.322                                                 Spacecraft:vc3_20051012180756.0
hsi_20051011_191140_004.fits   20157   20158 11-Oct-05 19:11:40 11-Oct-05 20:47:40           1       93885      -1.322      -1.322                                                 Spacecraft:vc3_20051012180756.0
hsi_20051011_204740_002.fits   20158   20159 11-Oct-05 20:47:40 11-Oct-05 22:23:40           1       90468      -1.322      -1.322                                                 Spacecraft:vc3_20051012131303.0
"hsi_20051011_222340_003.fits   20159   20160 11-Oct-05 22:23:40 11-Oct-05 23:31:40           1       99802      -1.322      -1.322                            Spacecraft:vc1_20051012144608.0,vc3_20051012144608.0"
"hsi_20051011_233140_003.fits   20159   20160 11-Oct-05 23:31:40 11-Oct-05 23:59:40           1       14834      -1.322      -1.322                            Spacecraft:vc1_20051012144608.0,vc3_20051012144608.0"
hsi_20051011_235940_002.fits   20160   20161 11-Oct-05 23:59:40 12-Oct-05 01:11:20           1       99634      -1.322      -1.323                                                 Spacecraft:vc3_20051012162625.0
hsi_20051012_011120_002.fits   20160   20161 12-Oct-05 01:11:20 12-Oct-05 01:35:20           1       12052      -1.323      -1.323                                                 Spacecraft:vc3_20051012162625.0
hsi_20051012_013520_001.fits   20161   20162 12-Oct-05 01:35:20 12-Oct-05 02:48:40           1       99644      -1.323      -1.323                                                 Spacecraft:vc3_20051012162625.0
hsi_20051012_024840_001.fits   20161   20162 12-Oct-05 02:48:40 12-Oct-05 03:11:20           1       19545      -1.323      -1.323                                                 Spacecraft:vc3_20051012162625.0
hsi_20051012_031120_002.fits   20162   20163 12-Oct-05 03:11:20 12-Oct-05 04:24:00           1       99812      -1.323      -1.323                                                 Spacecraft:vc3_20051012180756.0
hsi_20051012_042400_002.fits   20162   20163 12-Oct-05 04:24:00 12-Oct-05 04:47:20           1       27820      -1.323      -1.323                                                 Spacecraft:vc3_20051012180756.0
"hsi_20051012_044720_002.fits   20163   20164 12-Oct-05 04:47:20 12-Oct-05 05:42:00           1       98642      -1.323      -1.323                            Spacecraft:vc1_20051012182014.0,vc3_20051012182014.0"
"hsi_20051012_054200_002.fits   20163   20164 12-Oct-05 05:42:00 12-Oct-05 06:23:20           1       92246      -1.323      -1.323                            Spacecraft:vc1_20051012182014.0,vc3_20051012182014.0"
hsi_20051012_062320_002.fits   20164   20165 12-Oct-05 06:23:20 12-Oct-05 07:45:00           1       99548      -1.323      -1.323                                                 Spacecraft:vc3_20051012194936.0
hsi_20051012_074500_002.fits   20164   20165 12-Oct-05 07:45:00 12-Oct-05 07:59:20           1       21226      -1.323      -1.323                                                 Spacecraft:vc3_20051012194936.0
hsi_20051012_075920_001.fits   20165   20166 12-Oct-05 07:59:20 12-Oct-05 08:50:00           1       99814      -1.323      -1.323                                                 Spacecraft:vc3_20051012194936.0
hsi_20051012_085000_001.fits   20165   20166 12-Oct-05 08:50:00 12-Oct-05 09:35:20           1       55366      -1.323      -1.324                                                 Spacecraft:vc3_20051012194936.0
hsi_20051012_093520_002.fits   20166   20167 12-Oct-05 09:35:20 12-Oct-05 11:01:00           1       99601      -1.324      -1.324                                                 Spacecraft:vc3_20051012213041.0
hsi_20051012_110100_002.fits   20166   20167 12-Oct-05 11:01:00 12-Oct-05 11:11:20           1       12768      -1.324      -1.324                                                 Spacecraft:vc3_20051012213041.0
hsi_20051012_111120_001.fits   20167   20168 12-Oct-05 11:11:20 12-Oct-05 12:36:20           1       99505      -1.324      -1.324                                                 Spacecraft:vc3_20051012213041.0
hsi_20051012_123620_001.fits   20167   20168 12-Oct-05 12:36:20 12-Oct-05 12:47:20           1       15460      -1.324      -1.324                                                 Spacecraft:vc3_20051012213041.0
hsi_20051012_124720_003.fits   20168   20169 12-Oct-05 12:47:20 12-Oct-05 14:12:40           1       99599      -1.324      -1.324                                                 Spacecraft:vc3_20051013113102.0
hsi_20051012_141240_003.fits   20168   20169 12-Oct-05 14:12:40 12-Oct-05 14:23:20           1       16076      -1.324      -1.324                                                 Spacecraft:vc3_20051013113102.0
"hsi_20051012_142320_003.fits   20169   20170 12-Oct-05 14:23:20 12-Oct-05 15:43:40           1       99783      -1.324      -1.324                            Spacecraft:vc1_20051013130554.0,vc3_20051013130554.0"
"hsi_20051012_154340_003.fits   20169   20170 12-Oct-05 15:43:40 12-Oct-05 15:59:20           1       25284      -1.324      -1.324                            Spacecraft:vc1_20051013130554.0,vc3_20051013130554.0"
hsi_20051012_155920_003.fits   20170   20171 12-Oct-05 15:59:20 12-Oct-05 17:28:40           1       99849      -1.324      -1.324                                                 Spacecraft:vc3_20051013144420.0
hsi_20051012_172840_003.fits   20170   20171 12-Oct-05 17:28:40 12-Oct-05 17:35:00           1       10514      -1.324      -1.324                                                 Spacecraft:vc3_20051013144420.0
hsi_20051012_173500_002.fits   20171   20172 12-Oct-05 17:35:00 12-Oct-05 19:09:00           1       99715      -1.324      -1.325                                                 Spacecraft:vc3_20051013144420.0
hsi_20051012_190900_002.fits   20171   20172 12-Oct-05 19:09:00 12-Oct-05 19:11:00           1        3011      -1.325      -1.325                                                 Spacecraft:vc3_20051013144420.0
hsi_20051012_191100_003.fits   20172   20173 12-Oct-05 19:11:00 12-Oct-05 20:47:00           1       88946      -1.325      -1.325                                                 Spacecraft:vc3_20051013145235.0
hsi_20051012_204700_002.fits   20173   20174 12-Oct-05 20:47:00 12-Oct-05 22:23:00           1       97304      -1.325      -1.325                                                 Spacecraft:vc3_20051013145235.0
hsi_20051012_222300_002.fits   20174   20175 12-Oct-05 22:23:00 12-Oct-05 23:30:00           1       99677      -1.325      -1.325                                                 Spacecraft:vc3_20051013162457.0
hsi_20051012_233000_002.fits   20174   20175 12-Oct-05 23:30:00 12-Oct-05 23:59:00           1        9682      -1.325      -1.325                                                 Spacecraft:vc3_20051013162457.0
hsi_20051012_235900_001.fits   20175   20176 12-Oct-05 23:59:00 13-Oct-05 01:10:00           1       99886      -1.325      -1.325                                                 Spacecraft:vc3_20051013162457.0
hsi_20051013_011000_001.fits   20175   20176 13-Oct-05 01:10:00 13-Oct-05 01:35:00           1       14150      -1.325      -1.325                                                 Spacecraft:vc3_20051013162457.0
hsi_20051013_013500_003.fits   20176   20177 13-Oct-05 01:35:00 13-Oct-05 02:47:20           1       99809      -1.325      -1.326                                                 Spacecraft:vc3_20051013180645.0
hsi_20051013_024720_003.fits   20176   20177 13-Oct-05 02:47:20 13-Oct-05 03:11:00           1       20079      -1.326      -1.326                                                 Spacecraft:vc3_20051013180645.0
hsi_20051013_031100_002.fits   20177   20178 13-Oct-05 03:11:00 13-Oct-05 04:21:00           1       99992      -1.326      -1.326                                                 Spacecraft:vc3_20051013180645.0
hsi_20051013_042100_002.fits   20177   20178 13-Oct-05 04:21:00 13-Oct-05 04:47:00           1       30845      -1.326      -1.326                                                 Spacecraft:vc3_20051013180645.0
hsi_20051013_044700_001.fits   20178   20179 13-Oct-05 04:47:00 13-Oct-05 05:58:00           1       99551      -1.326      -1.326                                                 Spacecraft:vc3_20051013180645.0
hsi_20051013_055800_001.fits   20178   20179 13-Oct-05 05:58:00 13-Oct-05 06:22:40           1       32714      -1.326      -1.326                                                 Spacecraft:vc3_20051013180645.0
hsi_20051013_062240_002.fits   20179   20180 13-Oct-05 06:22:40 13-Oct-05 07:50:40           1       99944      -1.326      -1.326                                                 Spacecraft:vc3_20051013194808.0
hsi_20051013_075040_002.fits   20179   20180 13-Oct-05 07:50:40 13-Oct-05 07:58:40           1       10421      -1.326      -1.326                                                 Spacecraft:vc3_20051013194808.0
hsi_20051013_075840_002.fits   20180   20181 13-Oct-05 07:58:40 13-Oct-05 09:15:40           1       99807      -1.326      -1.326                                                 Spacecraft:vc3_20051013212917.0
hsi_20051013_091540_002.fits   20180   20181 13-Oct-05 09:15:40 13-Oct-05 09:34:40           1       24875      -1.326      -1.326                                                 Spacecraft:vc3_20051013212917.0
hsi_20051013_093440_001.fits   20181   20182 13-Oct-05 09:34:40 13-Oct-05 10:59:40           1       99974      -1.326      -1.327                                                 Spacecraft:vc3_20051013212917.0
hsi_20051013_105940_001.fits   20181   20182 13-Oct-05 10:59:40 13-Oct-05 11:10:40           1       13209      -1.327      -1.327                                                 Spacecraft:vc3_20051013212917.0
hsi_20051013_111040_002.fits   20182   20183 13-Oct-05 11:10:40 13-Oct-05 12:34:40           1       99538      -1.327      -1.327                                                 Spacecraft:vc3_20051013215208.0
hsi_20051013_123440_002.fits   20182   20183 13-Oct-05 12:34:40 13-Oct-05 12:46:40           1       16141      -1.327      -1.327                                                 Spacecraft:vc3_20051013215208.0
hsi_20051013_124640_003.fits   20183   20184 13-Oct-05 12:46:40 13-Oct-05 14:10:20           1       99490      -1.327      -1.327                                                 Spacecraft:vc3_20051014095012.0
hsi_20051013_141020_003.fits   20183   20184 13-Oct-05 14:10:20 13-Oct-05 14:22:40           1       17846      -1.327      -1.327                                                 Spacecraft:vc3_20051014095012.0
hsi_20051013_142240_003.fits   20184   20185 13-Oct-05 14:22:40 13-Oct-05 15:47:20           1       99938      -1.327      -1.327                                                 Spacecraft:vc3_20051014112920.0
hsi_20051013_154720_003.fits   20184   20185 13-Oct-05 15:47:20 13-Oct-05 15:58:40           1       16352      -1.327      -1.327                                                 Spacecraft:vc3_20051014112920.0
hsi_20051013_155840_002.fits   20185   20186 13-Oct-05 15:58:40 13-Oct-05 17:30:00           1       99474      -1.327      -1.327                                                 Spacecraft:vc3_20051014112920.0
hsi_20051013_173000_002.fits   20185   20186 13-Oct-05 17:30:00 13-Oct-05 17:34:40           1        6582      -1.327      -1.327                                                 Spacecraft:vc3_20051014112920.0
"hsi_20051013_173440_003.fits   20186   20187 13-Oct-05 17:34:40 13-Oct-05 19:10:20           1       91814      -1.327      -1.328                            Spacecraft:vc1_20051014130324.0,vc3_20051014130324.0"
hsi_20051013_191020_003.fits   20187   20188 13-Oct-05 19:10:20 13-Oct-05 20:46:20           1       92887      -1.328      -1.328                                                 Spacecraft:vc3_20051014144239.0
hsi_20051013_204620_002.fits   20188   20189 13-Oct-05 20:46:20 13-Oct-05 22:22:20           1       96163      -1.328      -1.328                                                 Spacecraft:vc3_20051014144239.0
hsi_20051013_222220_002.fits   20189   20190 13-Oct-05 22:22:20 13-Oct-05 23:28:00           1       99787      -1.328      -1.328                                                 Spacecraft:vc3_20051014145445.0
hsi_20051013_232800_002.fits   20189   20190 13-Oct-05 23:28:00 13-Oct-05 23:58:20           1       13124      -1.328      -1.328                                                 Spacecraft:vc3_20051014145445.0
hsi_20051013_235820_001.fits   20190   20191 13-Oct-05 23:58:20 14-Oct-05 01:07:00           1       99897      -1.328      -1.328                                                 Spacecraft:vc3_20051014145445.0
hsi_20051014_010700_001.fits   20190   20191 14-Oct-05 01:07:00 14-Oct-05 01:34:20           1       16449      -1.328      -1.328                                                 Spacecraft:vc3_20051014145445.0
